# {
#   "_what": "SPEC.md 5.4 bias series B_t^F, one column per model variant, built by `python -m mafrm.factors.vra_report --rebuild --all`. sigma_kt is the forecast made at t-1 from the full pre-VRA pipeline. tests/test_regime.py fails if risk_config_digest stops matching config/model.yaml.",
#   "columns": [
#     "bias_short_a1.0",
#     "bias_short_a1.4",
#     "bias_short_none",
#     "bias_long_a1.0",
#     "bias_long_a1.4",
#     "bias_long_none"
#   ],
#   "generated_utc": "2026-09-02T17:07:51+00:00",
#   "git_commit": "d09e49e65a593c19e660523ad77facb84e950d46",
#   "holdout_start": "2025-01-01",
#   "minimum_observations": 7,
#   "model_yaml_sha256": "e0de439faf6c90542b91b462c0e9e734d82925514413535f179435ec0f1a7c64",
#   "panel_digest": "9cfeb174e9c7ce3e5a9d14543e29fe45580b569316c51137d0189ee64a6acce3",
#   "panel_end": "2024-12-31",
#   "panel_start": "2008-04-14",
#   "risk_config_digest": "3701b5bf664e023a23f6ca793b83386f14c5517e8bb4c6d75ab58c9ebda09744",
#   "rows": 4139
# }
date,k_over_realised_t_eff_short,k_over_realised_t_eff_long,bias_short_a1.0,bias_short_a1.4,bias_short_none,bias_long_a1.0,bias_long_a1.4,bias_long_none
2008-06-17,0.13486111562,0.133503434246,0.959605609846,0.942234142122,0.999235413016,0.972076788009,0.95433392566,1.01258183942
2008-06-18,0.131996388219,0.130608665242,0.810658367819,0.807348477091,0.813740996138,0.809390131333,0.806014320998,0.812670597997
2008-06-19,0.12925499216,0.127837238612,1.24448188834,1.22556601829,1.28965408349,1.25205882321,1.23310014978,1.29727160363
2008-06-20,0.12662921835,0.125181445448,1.18547036585,1.19079685053,1.1606262453,1.1732598349,1.17847603334,1.14883910437
2008-06-23,0.124111986995,0.122634206139,1.036820597,1.02340631444,1.06648584431,1.04480109902,1.03123948543,1.07482054556
2008-06-24,0.121696784663,0.120189007441,1.08830002499,1.07854098772,1.10825923963,1.09412332681,1.08413601403,1.11467273334
2008-06-25,0.119377608766,0.117839846955,0.557460939393,0.552183092711,0.568359424621,0.560512334714,0.555162743466,0.57159447695
2008-06-26,0.117148918436,0.115581184004,2.08699883791,2.07991994997,2.09151822379,2.08770275628,2.08041569884,2.09283556121
2008-06-27,0.115005590964,0.113407896075,0.793394116388,0.785796389037,0.809860678354,0.800681616832,0.792988485739,0.817371416817
2008-06-30,0.11294288309,0.111315240099,1.36795198105,1.35463542575,1.39799300476,1.37787672645,1.36447190927,1.40811640963
2008-07-01,0.110956396498,0.10929881796,1.37014423639,1.35732783114,1.39912876468,1.3914274928,1.37840207587,1.42088970715
2008-07-02,0.109042047025,0.10735454569,1.24076302534,1.23705402233,1.24264396124,1.24760027055,1.24396734319,1.24923571583
2008-07-03,0.1071960371,0.105478625917,0.860332114255,0.852341459645,0.877295810886,0.861475215562,0.853494924182,0.878417837627
2008-07-07,0.105414831038,0.103667523156,0.609392517618,0.607842381215,0.610788022996,0.615783800064,0.614244181719,0.617113885899
2008-07-08,0.103695132848,0.101917941615,1.48841613884,1.4828501765,1.49715840534,1.50928077416,1.50363809833,1.51811005819
2008-07-09,0.102033866256,0.100226805223,1.34789580935,1.34469428644,1.34983212085,1.35526615692,1.35223993016,1.35670840689
2008-07-10,0.100428156699,0.0985912396156,0.775673098562,0.77356180615,0.779060476613,0.788271990804,0.78611204109,0.79175063107
2008-07-11,0.0988753150547,0.0970085558741,1.21213829984,1.20915612041,1.21508894473,1.21960657948,1.21658014648,1.22265813447
2008-07-14,0.0973728229252,0.0954762358028,0.631057922686,0.631562575869,0.626775058312,0.635184372069,0.635723417338,0.630788948244
2008-07-15,0.0959183192996,0.0939919185935,2.039056855,2.02091367767,2.08186499916,2.03911778358,2.02110825572,2.08156104939
2008-07-16,0.0945095884473,0.0925533887185,1.47553160548,1.47114484387,1.48193370327,1.50329743832,1.49878166668,1.50994833818
2008-07-17,0.0931445489112,0.091158564924,1.00174214413,1.00049306328,1.00219742506,1.00775383238,1.00647390381,1.0082743175
2008-07-18,0.0918212434882,0.0898054902103,1.57177196908,1.56052474092,1.5986209305,1.58806307259,1.57670051866,1.61518768073
2008-07-21,0.0905378300924,0.088492322695,0.561926346514,0.559405605084,0.567504047516,0.570324852298,0.567773135505,0.575966052612
2008-07-22,0.0892925734136,0.0872173272714,0.884446697051,0.882740985019,0.886302584025,0.894339843683,0.892627611564,0.896183410314
2008-07-23,0.0880838372902,0.0859788679815,0.791075405265,0.788590712156,0.796055015292,0.808791177981,0.806242659932,0.813902637151
2008-07-24,0.0869100777271,0.0847754010338,1.40296223127,1.39894252312,1.40980093746,1.42388085056,1.41979250475,1.4308344095
2008-07-25,0.0857698364956,0.083605468403,0.823637301556,0.821187127124,0.828248729167,0.844976413591,0.842396915395,0.84987731967
2008-07-28,0.0846617352584,0.0824676919553,0.99030357907,0.987288253723,0.995093500805,1.00187493776,0.998797434009,1.00678838904
2008-07-29,0.083584470172,0.0813607680504,1.20765952132,1.20255016577,1.21740869361,1.22058312366,1.2154393712,1.23036638709
2008-07-30,0.0825368069205,0.0802834625756,0.857808828728,0.856252339667,0.859530306,0.870411697896,0.868832967431,0.872163138536
2008-07-31,0.0815175761413,0.079234606371,0.842914258951,0.840602817366,0.846688436892,0.848302283005,0.845956724339,0.852149229135
2008-08-01,0.0805256692074,0.0782130910123,0.735095418309,0.732355984251,0.740692070004,0.748471865683,0.745679895777,0.754174657069
2008-08-04,0.0795600343341,0.0772178649175,1.07590539276,1.07255668634,1.08253729965,1.08552781327,1.0821697192,1.0921689567
2008-08-05,0.0786196729817,0.0762479297489,1.31517160832,1.30985286138,1.32461615378,1.32363251667,1.31827902519,1.33313837076
2008-08-06,0.0777036365273,0.0753023370855,1.2790097094,1.27433081434,1.28896790129,1.29708963284,1.29235266109,1.30716211671
2008-08-07,0.0768110231841,0.0743801853419,1.40198117611,1.39757748067,1.40981544205,1.41515973905,1.41070275638,1.4231072814
2008-08-08,0.0759409751449,0.0734806169124,2.02325294988,2.0156349378,2.03887769952,2.05474069835,2.04699504502,2.07065236363
2008-08-11,0.0750926759333,0.0726028155213,0.782494076033,0.780143521876,0.786991606898,0.792126665897,0.789749876524,0.796675849177
2008-08-12,0.0742653479435,0.0717460037633,0.976746194644,0.973703410988,0.982638804474,0.984138976211,0.981068647382,0.990095863132
2008-08-13,0.0734582501535,0.0709094408166,0.95025377744,0.946744153481,0.957607209184,0.959283533619,0.955738592199,0.96671391982
2008-08-14,0.0726706759987,0.0700924203162,0.684206686891,0.68272859889,0.686508674188,0.689689063728,0.688193913947,0.692026711792
2008-08-15,0.071901951391,0.0692942683735,0.578153710034,0.576340075361,0.58186992896,0.595085551306,0.59320681682,0.598951935197
2008-08-18,0.0711514328742,0.0685143417308,0.692347633287,0.692196128343,0.690832727444,0.697182190785,0.697020349496,0.695685285911
2008-08-19,0.0704185059028,0.0677520260413,0.830457354796,0.828454200153,0.834013930814,0.837189269821,0.835172922344,0.840766382385
2008-08-20,0.0697025832358,0.0670067342618,0.514507681886,0.513629035719,0.515674984906,0.515949492828,0.515062632776,0.51713614899
2008-08-21,0.0690031034369,0.0662779051534,1.21696499663,1.21246965426,1.22666751284,1.25581000551,1.25113895881,1.26591054301
2008-08-22,0.0683195294716,0.0655650018787,1.41708012204,1.41247372434,1.42673530257,1.42975249172,1.42510661023,1.4394866265
2008-08-25,0.0676513473958,0.0648675106899,1.30129938553,1.29894668806,1.30500184544,1.29980165268,1.29743734217,1.3035417969
2008-08-26,0.0669980651272,0.0641849397008,0.832190927371,0.828112955572,0.841746953689,0.843812632681,0.839708633552,0.853408682838
2008-08-27,0.0663592112951,0.063516817736,0.570610552045,0.570266673332,0.570179907471,0.571501492989,0.571146114674,0.571101308294
2008-08-28,0.0657343341613,0.0628626932524,0.916624429406,0.915879671815,0.916354876282,0.918493513603,0.917724232258,0.918289556476
2008-08-29,0.0651230006085,0.0622221333269,0.855899935527,0.854751110868,0.857190079041,0.860547133368,0.859385345628,0.861862369911
2008-09-02,0.0645247951903,0.0615947227067,1.13992624578,1.1366756715,1.14635358849,1.16662188707,1.16323030791,1.1733842179
2008-09-03,0.0639393192385,0.060980062917,0.598927205036,0.596697265609,0.603831800638,0.594985212823,0.592767853699,0.599862622618
2008-09-04,0.0633661900242,0.0603777714216,1.69020319274,1.68922044086,1.68952711852,1.68240331497,1.68140177808,1.68179413305
2008-09-05,0.0628050399692,0.0597874808343,0.472416691114,0.471189308082,0.474785073716,0.476810530963,0.475563140225,0.479226835857
2008-09-08,0.062255515903,0.0592088381759,0.968116949673,0.967313637087,0.968241648962,0.979012894861,0.978183577114,0.979189251253
2008-09-09,0.0617172783634,0.0586415041754,1.99340117369,1.99219310125,1.99294361197,1.98586180868,1.98467008154,1.98537342129
2008-09-10,0.0611900009378,0.0580851526101,1.12152136558,1.11702442196,1.13170441226,1.14120560636,1.13668754106,1.15141533571
2008-09-11,0.0606733696415,0.0575394696851,0.69998487753,0.699604708767,0.699513604494,0.713963307251,0.713527201598,0.713623230533
2008-09-12,0.0601670823316,0.0570041534465,1.60683397316,1.6033159269,1.6132040905,1.63856702544,1.63491399524,1.64527478325
2008-09-15,0.0596708481538,0.0564789132284,4.20381271138,4.1919657774,4.22867649712,4.17163346302,4.15980837656,4.19650025808
2008-09-16,0.0591843870199,0.0559634691302,2.47510378791,2.47437089388,2.47483835771,2.58335254711,2.58268440309,2.58284290307
2008-09-17,0.0587074291135,0.0554575515227,3.79384309259,3.79125622861,3.79595654648,4.0055153745,4.00266168659,4.00809487931
2008-09-18,0.0582397144237,0.0549609005814,2.94396763618,2.94218482528,2.94505102008,3.20294711342,3.20090682536,3.20439620411
2008-09-19,0.0577809923031,0.0544732658446,2.77725908192,2.77488810111,2.77977680838,2.79671201865,2.79424582477,2.79947131172
2008-09-22,0.05733102105,0.0539944057957,1.92205761927,1.91924614432,1.92775832628,2.00019167218,1.99723593593,2.0062010498
2008-09-23,0.0568895675124,0.0535240874672,0.741375930557,0.739873257738,0.7445461676,0.764632679052,0.76309436135,0.767874969322
2008-09-24,0.0564564067134,0.0530620860658,0.765147675903,0.763789586096,0.767889512917,0.808656666101,0.807258024,0.811481550302
2008-09-25,0.0560313214954,0.0526081846171,2.03706434506,2.03491621834,2.04104419863,2.14849256766,2.14615362821,2.15287436909
2008-09-26,0.0556141021835,0.0521621736284,0.516042658034,0.515521763153,0.51699508736,0.531622049739,0.531072684025,0.532639483371
2008-09-29,0.0552045462652,0.0517238507689,4.85937345784,4.85265770957,4.87222353908,5.03837758244,5.03157951631,5.05135718898
2008-09-30,0.0548024580876,0.0512930205666,2.58543959331,2.58022105968,2.59713088657,2.70773988223,2.70213266312,2.72032044587
2008-10-01,0.0544076485687,0.0508694941199,1.9630102144,1.95910899496,1.9716883934,2.14244697259,2.13812764264,2.15207161934
2008-10-02,0.0540199349241,0.0504530888236,2.20373113381,2.20082849983,2.2095096772,2.28519406293,2.28208198809,2.29143812803
2008-10-03,0.0536391404063,0.0500436281092,1.50778645808,1.50821565816,1.50601155519,1.53868382305,1.53909650152,1.53693084618
2008-10-06,0.0532650940576,0.0496409411971,2.31443486085,2.31072913681,2.32211860019,2.47032847081,2.46633258686,2.47866093987
2008-10-07,0.0528976304751,0.0492448628615,1.60051660268,1.59782663427,1.60603533601,1.73290423067,1.72992666704,1.739033016
2008-10-08,0.0525365895859,0.0488552332062,2.70125869946,2.69999762753,2.70343416167,2.86292890963,2.86140321662,2.86571027367
2008-10-09,0.0521818164348,0.0484718974518,2.09042087009,2.08760891229,2.09629343068,2.23128915854,2.22759684302,2.23924148573
2008-10-10,0.0518331609807,0.0480947057324,2.63473315755,2.62903736768,2.64665415699,2.91173008747,2.90536324929,2.92507762361
2008-10-14,0.0514904779036,0.0477235129021,1.91843321817,1.91972515533,1.91464212092,1.99858794593,1.99939664572,1.99596786031
2008-10-15,0.0511536264196,0.0473581783508,1.8665634306,1.85911060233,1.8838006452,2.051344563,2.04257647004,2.07166196428
2008-10-16,0.0508224701059,0.0469985658283,1.81461272586,1.80616410117,1.83439681145,2.02653299218,2.01692599487,2.0490391045
2008-10-17,0.0504968767324,0.0466445432766,0.551640640866,0.549992046619,0.555534881095,0.603695483327,0.601787787826,0.608210613233
2008-10-20,0.0501767181022,0.04629598267,1.16403904121,1.16211765304,1.16837960727,1.25188081794,1.24943044172,1.25748585312
2008-10-21,0.0498618698984,0.0459527598623,1.46070356674,1.45984053316,1.46252849617,1.55027230022,1.54886807534,1.55342641673
2008-10-22,0.0495522115388,0.0456147544407,1.68867338856,1.68279387182,1.70298197661,1.83728632495,1.83024681924,1.85443124425
2008-10-23,0.0492476260361,0.0452818495871,0.632940877939,0.632694182425,0.633198808468,0.681066511779,0.680724557619,0.681528717055
2008-10-24,0.0489479998652,0.0449539319442,1.01501588435,1.01346858874,1.0186844633,1.0900049237,1.0878615907,1.09512614131
2008-10-27,0.0486532228356,0.0446308914891,1.20522834303,1.20240497234,1.21167197491,1.34088498564,1.33767070804,1.34823410354
2008-10-28,0.04836318797,0.0443126214107,1.63382436848,1.62512413383,1.65471385729,1.80436005358,1.79419691429,1.82876924597
2008-10-29,0.0480777913875,0.0439990179942,1.90657651671,1.90349434652,1.91362488069,2.08926815307,2.08579596678,2.09726207065
2008-10-30,0.0477969321929,0.0436899805091,1.49287955777,1.49428402116,1.48910934945,1.56184366331,1.56289856365,1.55894312311
2008-10-31,0.0475205123695,0.0433854111028,0.624388179776,0.62411235569,0.624945327594,0.659030116646,0.658510507095,0.660182658175
2008-11-03,0.0472484366774,0.0430852146987,0.686441810952,0.687769775166,0.68304676344,0.712311588543,0.713588104045,0.709037666391
2008-11-04,0.0469806125558,0.0427892988983,1.37263233176,1.37046354337,1.37782134294,1.4565463377,1.45366730629,1.46347273595
2008-11-05,0.0467169500288,0.0424975738877,0.95922310345,0.956582336044,0.965446337449,1.03353490412,1.03023982423,1.04132935781
2008-11-06,0.0464573616165,0.0422099523475,1.50502670084,1.50075088931,1.51516392723,1.61153199094,1.60650900735,1.62348691253
2008-11-07,0.0462017622483,0.0419263493673,0.75479867622,0.754163953703,0.756149754898,0.793089369225,0.792205390781,0.795039094301
2008-11-10,0.0459500691809,0.0416466823628,0.387074353768,0.386841783371,0.38754164273,0.40816842506,0.407792163373,0.408982345899
2008-11-12,0.0457022019188,0.0413708709968,1.24939896443,1.24452498628,1.2609383058,1.35665887508,1.3510023858,1.37006167381
2008-11-13,0.0454580821386,0.0410988371035,1.99852979575,1.99593732619,2.00397327523,2.12172335328,2.11871852607,2.12811100113
2008-11-14,0.0452176336159,0.0408305046151,1.38105840144,1.38150665436,1.37933896799,1.46935665766,1.46959560901,1.46809235757
2008-11-17,0.0449807821559,0.0405657994924,0.835405756259,0.836256795128,0.833032975311,0.877713996753,0.878416241472,0.875684554712
2008-11-18,0.0447474555256,0.0403046496576,0.948326520775,0.94863430727,0.947330868317,1.00685985627,1.00701552861,1.00621919848
2008-11-19,0.0445175833897,0.0400469849293,1.63566282657,1.63480043609,1.63723885238,1.74843480958,1.74715668215,1.75097620844
2008-11-20,0.0442910972484,0.039792736961,2.62122718131,2.62433521348,2.61294381802,2.77187396617,2.77472752268,2.76416520233
2008-11-21,0.0440679303779,0.0395418391814,1.10578490955,1.10423095723,1.10913464272,1.19792687699,1.19584335557,1.20251113441
2008-11-24,0.0438480177734,0.039294226737,1.73116402487,1.72712847851,1.74071400102,1.8719181916,1.86706223188,1.88343863595
2008-11-25,0.0436312960935,0.0390498364371,1.51075351619,1.51192496895,1.50735796837,1.5498115551,1.55093940206,1.54650993749
2008-11-26,0.0434177036078,0.038808606701,1.28223687719,1.2831437001,1.2794526486,1.33664881738,1.33740314566,1.33420064806
2008-11-28,0.0432071801454,0.038570477507,1.05518296516,1.05617191657,1.05240837535,1.0872003532,1.08816079919,1.08448361661
2008-12-01,0.0429996670466,0.0383353903431,1.98660250977,1.98523713966,1.98901137137,2.16094707725,2.15934328051,2.16384103473
2008-12-02,0.0427951071149,0.0381032881602,0.663175935131,0.662117177455,0.665349667353,0.73190872338,0.73074379045,0.734298886566
2008-12-03,0.0425934445723,0.0378741153265,0.495541863272,0.49471917945,0.497255288774,0.541529977612,0.540622194874,0.543422257192
2008-12-04,0.0423946250151,0.0376478175836,1.56752081726,1.56952013845,1.56215944936,1.59817190192,1.60010811266,1.59294670172
2008-12-05,0.0421985953718,0.0374243420047,1.16709266706,1.16611784788,1.16885928188,1.27220014333,1.27116270139,1.27406431987
2008-12-08,0.0420053038628,0.0372036369538,1.09071670069,1.08860196864,1.09517434867,1.18216111761,1.17983408512,1.18707323176
2008-12-09,0.041814699961,0.0369856520465,0.806360643909,0.806645781433,0.805338854593,0.849618016708,0.849875754876,0.848638551048
2008-12-10,0.0416267343543,0.0367703381126,0.57249890212,0.572938419662,0.571214107994,0.599506004008,0.59992666955,0.598251548448
2008-12-11,0.0414413589091,0.0365576471595,1.06189625256,1.06056174325,1.06442573458,1.14902707263,1.14759014279,1.15174631615
2008-12-12,0.0412585266353,0.036347532337,1.01584534142,1.01708612935,1.01246630996,1.05769823066,1.05889383497,1.05440823747
2008-12-15,0.0410781916524,0.0361399479041,1.39103719559,1.39266095157,1.38656518364,1.4591053841,1.46071727981,1.4546256381
2008-12-16,0.0409003091572,0.0359348491958,1.01929925623,1.01767942113,1.0225539852,1.09417338211,1.09239494007,1.0977579802
2008-12-17,0.0407248353921,0.0357321925917,1.72106386457,1.72123302113,1.72001982182,1.84110256978,1.8412482134,1.84005768846
2008-12-18,0.0405517276147,0.035531935486,1.74401311268,1.74265747781,1.74705209863,1.89189504942,1.8904179645,1.8952080309
2008-12-19,0.0403809440684,0.0353340362578,0.793748456445,0.791972702519,0.797904348223,0.859129904229,0.857119015232,0.86384286135
2008-12-22,0.0402124439546,0.035138454243,1.23774600002,1.23831061231,1.23617636946,1.34493861117,1.3455134173,1.34332984303
2008-12-23,0.0400461874047,0.034945149707,0.40998122349,0.409975107953,0.409929387901,0.453869236722,0.453874068788,0.453784734806
2008-12-24,0.0398821354542,0.0347540838179,0.510731630621,0.511101645396,0.509744511482,0.552169080794,0.552540775722,0.551172813539
2008-12-26,0.0397202500168,0.0345652186217,0.528982252005,0.529285275429,0.528155958021,0.570781177907,0.571089783221,0.569935999122
2008-12-29,0.0395604938602,0.0343785170169,0.630763338359,0.630498625038,0.631244526696,0.695039121252,0.694755145874,0.695550745711
2008-12-30,0.0394028305818,0.0341939427311,0.685790715712,0.685070008999,0.687338663535,0.738462377444,0.737673659366,0.740159483313
2008-12-31,0.0392472245862,0.0340114602981,1.24028456946,1.24102754941,1.23820814963,1.29441818211,1.29514427175,1.29236984481
2009-01-02,0.0390936410623,0.0338310350353,1.20520576529,1.20411470578,1.20760490678,1.27143183164,1.27028217482,1.2739586788
2009-01-05,0.0389420459623,0.0336526330221,1.69505052604,1.69545419321,1.69375518246,1.87444421097,1.87489393423,1.87300509293
2009-01-06,0.0387924059807,0.0334762210795,0.590247706056,0.590828792809,0.588685758724,0.640230317126,0.640847360677,0.638568699549
2009-01-07,0.0386446885342,0.0333017667498,1.32519047214,1.32651578803,1.32160474008,1.42804120575,1.42948409515,1.42414185166
2009-01-08,0.0384988617419,0.0331292382768,0.427746050126,0.427638954413,0.42793775515,0.470940360013,0.47082706237,0.471141483504
2009-01-09,0.038354894407,0.0329586045873,0.698729658358,0.697821867453,0.700787083648,0.760913871297,0.759971884681,0.763044336122
2009-01-12,0.0382127559979,0.0327898352727,0.954546179038,0.954271598638,0.954977102689,1.02203557985,1.0217457909,1.02248828335
2009-01-13,0.0380724166313,0.0326229005713,0.706510801063,0.706671130919,0.705928870017,0.753671359318,0.753839820364,0.753056986995
2009-01-14,0.0379338470543,0.0324577713514,0.865822205581,0.864623508313,0.868515461441,0.934525639269,0.933299500155,0.937268991936
2009-01-15,0.0377970186282,0.0322944190942,0.45277743623,0.452443153864,0.453458912899,0.485283781549,0.484923128919,0.486020337808
2009-01-16,0.0376619033126,0.0321328158783,0.615341146487,0.614678003762,0.616805983471,0.660103917256,0.659413928243,0.661623082787
2009-01-21,0.0375284736494,0.0319729343641,1.44378735846,1.44217148117,1.4473518878,1.54094985503,1.53927214404,1.54464029135
2009-01-22,0.0373967027483,0.0318147477783,0.707074553045,0.706975523398,0.707159032127,0.767150846341,0.767063339071,0.767194270006
2009-01-23,0.0372665642718,0.0316582298997,1.13231220786,1.13325531934,1.12979019896,1.19419600345,1.19517851387,1.19156720245
2009-01-26,0.037138032421,0.0315033550449,0.696921469021,0.696176869564,0.698552494252,0.742606313148,0.741814189987,0.744340706583
2009-01-27,0.0370110819221,0.0313500980545,0.843039568249,0.842849817298,0.843347964042,0.903821710941,0.903638254902,0.904103216206
2009-01-28,0.0368856880132,0.0311984342802,1.24270231705,1.24161450687,1.24513564945,1.33921378518,1.33811579282,1.34165569455
2009-01-29,0.036761826431,0.0310483395712,0.934106418177,0.93221744661,0.938542342742,0.987327343822,0.985355882645,0.99195504474
2009-01-30,0.0366394733986,0.0308997902623,0.590527711853,0.589476132099,0.592962449238,0.626673276616,0.625569970604,0.629227188331
2009-02-02,0.0365186056133,0.0307527631617,0.707311233836,0.706814128418,0.708442767611,0.752866710416,0.752350239281,0.754041621135
2009-02-03,0.0363992002348,0.0306072355387,1.16931343237,1.16864864934,1.17073320069,1.25150278771,1.25083393163,1.25291742014
2009-02-04,0.0362812348739,0.030463185113,0.226839631825,0.226618652429,0.227342155545,0.236625974092,0.236396222464,0.237148290995
2009-02-05,0.0361646875811,0.030320590043,0.629226783154,0.629227682377,0.629130633584,0.661669394189,0.66166417219,0.661584335497
2009-02-06,0.0360495368361,0.0301794289157,0.614135185718,0.612798920595,0.617293746831,0.643841147045,0.642458602943,0.647108832252
