end,sample_equal_weight/none/patient,sample_equal_weight/gross_then_net/patient,sample_equal_weight/flat_spread/patient,sample_equal_weight/time_varying/patient,ewma/none/patient,ewma/gross_then_net/patient,ewma/flat_spread/patient,ewma/time_varying/patient,newey_west/none/patient,newey_west/gross_then_net/patient,newey_west/flat_spread/patient,newey_west/time_varying/patient,eigenfactor_a1.0/none/patient,eigenfactor_a1.0/gross_then_net/patient,eigenfactor_a1.0/flat_spread/patient,eigenfactor_a1.0/time_varying/patient,eigenfactor_a1.4/none/patient,eigenfactor_a1.4/gross_then_net/patient,eigenfactor_a1.4/flat_spread/patient,eigenfactor_a1.4/time_varying/patient,volatility_regime/none/patient,volatility_regime/gross_then_net/patient,volatility_regime/flat_spread/patient,volatility_regime/time_varying/patient,ledoit_wolf/none/patient,ledoit_wolf/gross_then_net/patient,ledoit_wolf/flat_spread/patient,ledoit_wolf/time_varying/patient
2010-04-30,0.030578076764553597,0.03048212847865006,0.031245632200178397,0.03135384212994996,0.027878375875355355,0.02779056622769538,0.028722346366153673,0.028858512090981003,0.0274259480340433,0.027341850122884592,0.028339941053965756,0.02850058910631259,0.02746896902202356,0.027386713400455287,0.02835579111645048,0.02851379114407715,0.02748553431247136,0.027404038632376615,0.028362727858045833,0.028519683907678006,0.026913050686167672,0.026793948611856022,0.028563783408987797,0.028913775565766242,0.03055963043843235,0.03046379837155455,0.031228574744347926,0.03133804911490534
2010-05-28,-0.029734888821613126,-0.0303096788262206,-0.02799109067787564,-0.028545403321255547,-0.0362159238028984,-0.037111464323493215,-0.03353468461295872,-0.03458138525466292,-0.03851156212206275,-0.03954926800715253,-0.03563630721831679,-0.03675057394242898,-0.038273604576742226,-0.03928078405175872,-0.03545170767039707,-0.036547673382278045,-0.03817754677571039,-0.039172850181592334,-0.03537705829006965,-0.03646577117820271,-0.043543256036288946,-0.04460771043688183,-0.040206826079701274,-0.04137124915299584,-0.029783296423608996,-0.030339152192179197,-0.02804582464302874,-0.02859729305820169
2010-06-30,0.005142288707538745,0.004069463688189723,0.007932490044147977,0.006634945832949324,0.010296192381948455,0.009171155032084322,0.012511473350271585,0.011730228258627129,0.004488736354998801,0.0036165705331725473,0.00826949642034358,0.0074617721377161494,0.0048346187661250095,0.003958522031281664,0.008444369402691887,0.007657135161812656,0.004969549610168933,0.004091723546056691,0.008512930827916598,0.007733363528061421,0.008863430880276635,0.00806031018803477,0.011768074952900776,0.011051785586198903,0.005223763666377668,0.004126316912773209,0.007938087702456187,0.006662733254455544
2010-07-30,-0.002411903183023756,-0.0025705169907473957,-0.004013839238326655,-0.003917787638415993,-0.00360467507209572,-0.0037616262649073917,-0.005285156498132104,-0.005379063102963655,-0.008865686649595972,-0.00905881922933438,-0.007652297522035889,-0.007687403751566957,-0.008522788540576753,-0.008719642618295609,-0.007254193193045211,-0.007289381238328008,-0.008385229198742072,-0.008583619934668607,-0.00709451440225517,-0.007129796808805988,-0.002672365044161795,-0.0028613780523415455,-0.0015893059241829377,-0.0016489042568883505,-0.0021221339196223488,-0.002279955018407498,-0.00396935599394177,-0.003865819365754586
2010-08-31,0.05047619604739251,0.04925841084589422,0.047347862548501984,0.04768521313847085,0.048338636593515893,0.04715923949279244,0.045213953998982204,0.04562626028192018,0.052657943281657404,0.05130090320947178,0.049918704903070044,0.05035226305213869,0.05249031903106749,0.0511505659851359,0.049786907226743615,0.05021724812231487,0.05242244653611561,0.051089429590733815,0.049733278547264836,0.05016232254806563,0.0509001203418884,0.049716144210989466,0.048244500791815526,0.04851224913911456,0.05033217525906508,0.04912577094331305,0.04739133498006454,0.0477743660643819
2010-09-30,0.037493378562492685,0.036689549585530834,0.03700660480271112,0.03846943269511627,0.03463670099114191,0.033880596297427124,0.03424021204504868,0.03887333374037505,0.03685935557041109,0.036085143757543126,0.03631543562250128,0.04068169980795111,0.036797869689423335,0.03601844535756671,0.03625878666698523,0.04067131055337003,0.036773379393020056,0.03599300156471563,0.03623585642396243,0.04066733746653384,0.035566476078151776,0.03478266003693764,0.03500751782828937,0.03869321627873412,0.03721673254223101,0.036395376784142286,0.036586938872189556,0.03819450252859591
2010-10-29,0.0008329172989223199,0.0005969382191846062,-0.0032688783164602775,-0.00485540346794322,0.002925422383512899,0.0027063870873009765,0.0004114235413659184,0.0006857329991545313,-0.001630862335811889,-0.002098542311408047,-0.0061308512490345635,-0.006371796952208797,-0.0015608488204145177,-0.0020286388843473446,-0.006229406630218093,-0.006407639668262077,-0.0015807517374772928,-0.002046675448117985,-0.006269293294016376,-0.006422257196457948,-0.002358563413192849,-0.0028575672369578475,-0.007211955847162943,-0.008418512901558595,0.0009908460502128236,0.0007629078776376641,-0.0033627564129445897,-0.004601532558394905
2010-11-30,-0.008933032352703485,-0.009424098665363312,-0.009486945790876278,-0.012156465071844202,-0.008055519639308284,-0.008882839360022099,-0.008384159178263073,-0.008836746496596937,-0.006401869210064581,-0.007027524330076251,-0.007205862718863476,-0.011090573839441897,-0.006467044921492859,-0.007113297731464074,-0.007272822306944482,-0.011033178870659688,-0.006493061664717081,-0.007147673236918672,-0.007299519791141185,-0.011009891144931672,-0.006767806368090934,-0.007384979077260989,-0.00771567443422283,-0.012233363375711903,-0.008849577907966033,-0.009361753362380099,-0.009377831467571984,-0.011563249846011647
2010-12-30,0.0009718345038545184,0.000699144600965429,-0.006615136402940092,-0.006468001340085183,0.005222608371890702,0.005071879671550983,-0.0019912237867438787,-0.0021098325835140486,0.0034066094532665403,0.0033046899018021048,-0.004156981826351047,-0.004832873304998486,0.003836273616592223,0.0037363733449484737,-0.003885022489692247,-0.004518842937670131,0.004008675502953585,0.00390994284973778,-0.0037806825970319036,-0.004391656705246327,0.0016673881450293138,0.0015306112928288318,-0.005102605841139307,-0.005851162325787418,0.0012838831339510026,0.001028195256144837,-0.006271953805996988,-0.006046306580667626
2011-01-31,-0.016069829241296074,-0.016321763450829918,-0.0177547920149681,-0.017355313057225707,-0.018750666137817174,-0.018905380597221244,-0.019370720047270695,-0.018998501691827707,-0.019962737549716225,-0.020185093488089167,-0.02096639365576436,-0.02053580263748922,-0.01974958286247619,-0.019965193110713986,-0.02077447906278629,-0.020341973169461403,-0.019665540971219864,-0.01987846134769755,-0.020699035556395184,-0.020265504918667743,-0.016911197689906787,-0.017130276994399396,-0.01779202446572925,-0.017391206636707568,-0.015903133534566516,-0.01614570754953648,-0.017554171879171743,-0.017150405678256764
2011-02-28,0.02939498036343391,0.029179828189918045,0.02975046668946213,0.02993490405480359,0.031296804714247006,0.03101016856805594,0.03116435004441076,0.03134111075396073,0.031590672824872934,0.03122249206992267,0.03152586899593346,0.03177312895365403,0.03155230959477451,0.031197067104045795,0.03151857761521182,0.03176419740196379,0.031537722707020155,0.031187775475726598,0.03151726424199808,0.03176212885608498,0.031125333078765305,0.030786087937895612,0.031014506870622016,0.0312280923553494,0.029440751456118797,0.02920917661966893,0.029745716417711066,0.02993620209886716
2011-03-31,0.0026605094052079004,0.0021915040019191423,0.003306413823396692,0.0023206190762778967,0.001989838022959045,0.0013615372383710689,0.0028024854511565778,0.0012311305661392158,0.0014125633681496552,0.0007168190952426823,0.002969435806156717,0.0009561746073709632,0.0014938149193355343,0.000812133888114186,0.003015028425606081,0.0010007950151973422,0.0015262878918704814,0.0008500906758259763,0.0030337343956172713,0.0010192469990963904,0.0014338610490955972,0.0006842599771250679,0.003330358937376765,0.0014085522292821562,0.002718917810482724,0.0022549749930345087,0.00325623443918599,0.0024083395328990953
2011-04-29,0.03774876575851693,0.037562987456896346,0.037835514442356555,0.03707540883219851,0.040495755206553685,0.040260154666042824,0.04098342808432931,0.03988449762221591,0.03973285400048665,0.03948038703659695,0.040008591682750394,0.03901313551480601,0.03966464891311405,0.039416924150761146,0.039949352146815276,0.03897671606529984,0.03963804868892673,0.03939214586740247,0.03992586322607128,0.03896223351618433,0.03893411186613127,0.03863134135842894,0.03918064860272974,0.03821399849923335,0.03758787234947092,0.037390858365169644,0.03764812323460398,0.03691317770992297
2011-05-31,-0.006244027728536938,-0.006357653887610004,-0.006974723283007411,-0.007567778600868436,-0.005133312232873832,-0.005542636738057549,-0.006452165742351967,-0.0071069160718274516,-0.004110992380563672,-0.004621166235053931,-0.005409763102520393,-0.006027984355324034,-0.004322636076428132,-0.004811457642586947,-0.005556978882860442,-0.006280368941465331,-0.004407714256529971,-0.0048880946654975554,-0.005616376779087884,-0.006381668197420809,-0.006301374220507805,-0.00676813672569565,-0.007887858923421143,-0.00864780032400736,-0.0065519139293892525,-0.00666397452302514,-0.007057819750336147,-0.00758037123129196
2011-06-30,-0.013819113633872226,-0.014188793629299479,-0.014393227332675118,-0.014380989453757653,-0.017049576457048632,-0.01745304975934492,-0.016548510863041654,-0.01674163364668202,-0.01752398389753307,-0.01798293670623663,-0.016951542723568358,-0.0171247738488699,-0.017453796106705277,-0.017901857395578702,-0.016878873860445065,-0.017023885220900814,-0.017425908653019295,-0.017870335669408766,-0.016850403941056302,-0.016984104933240096,-0.01821800523036976,-0.01860072066191909,-0.01754976510694184,-0.017792148492714155,-0.013819722563771286,-0.014181267434533074,-0.014469008029928565,-0.014432781924456406
2011-07-29,0.04243380663307916,0.04238447378698029,0.041262540335251785,0.04109780763881421,0.05011686810864169,0.05007551927794229,0.047999668772089166,0.04883886033115048,0.05044531985959022,0.05037533898055613,0.048398929493026266,0.04943325317428626,0.0501890205214266,0.0501192345614907,0.0480946606365944,0.04910652766450463,0.05008565461101955,0.05001585566957445,0.04797264271126522,0.04897515749016601,0.04977935876994133,0.04971740339768571,0.04788206327789357,0.048859667961505426,0.042350957547306,0.042299239379144815,0.04113191224179191,0.040926690703529944
2011-08-31,0.034469786811959446,0.03382053599402801,0.03522278800007905,0.032586427680403984,0.055727838126553575,0.054596855122771126,0.05568023694110291,0.054558745997210334,0.05751439789697699,0.056327827982991074,0.058110319669054444,0.05666050239596476,0.05691326130482666,0.05575977810248922,0.05753589191410935,0.05594846372973383,0.05667436534994752,0.0555343695935715,0.05730513616378441,0.05566282791072119,0.05767814784661707,0.05623892444742484,0.05807453559496123,0.0569395437018303,0.034199099107035336,0.033508018220931524,0.03495688244499329,0.03227879903790698
2011-09-30,-0.04806771826344791,-0.048934102181541594,-0.05081150110328114,-0.0547036596106949,-0.050276318425209965,-0.05086378357854804,-0.04910410509816443,-0.05101269537713038,-0.05023193202774834,-0.05072746541515505,-0.04902374708590074,-0.05143273902437007,-0.05023036547539894,-0.05070544024615664,-0.04932818055394961,-0.05191912558161882,-0.05023021605276268,-0.05069708037160803,-0.04943153220487029,-0.052085546779198966,-0.041588639156131424,-0.042082320189096745,-0.035735898841778524,-0.03709984352675666,-0.04731975972137348,-0.04819100369162732,-0.05015930831788884,-0.05411243963915213
2011-10-31,0.01678378703364558,0.016345476141259585,0.01992097889751876,0.022470093467589214,0.013753755572882387,0.01349040540312485,0.015091437322009904,0.015579871861258754,0.011696047829161671,0.011398069211875805,0.01331830833613279,0.013080456157827491,0.011861158121893478,0.01154894909953641,0.013491183584793287,0.013309038339297752,0.011927973630318833,0.011609287086776998,0.013558545680369516,0.013398787951810043,0.013106579616515512,0.012361325944879153,0.012925287952513687,0.012621703420842234,0.01636223653874902,0.01597218772353748,0.019893141252151247,0.02208546101468767
2011-11-30,0.005097856648136556,0.004748109590487992,0.002759427150156313,-0.00011321797599372907,0.005544474040714675,0.004970074986818229,0.003972894250252379,0.0017013881882796955,0.00638606957428256,0.005939318990665576,0.004147613746154688,0.00254936021484764,0.006378183941299298,0.005925756819759265,0.004047820037950123,0.0023395377337096512,0.006375133653478082,0.005920158990798008,0.00401113434983702,0.0022570699997739307,0.004191183647365149,0.00380904883707478,0.002595192943506852,0.0009317980613587906,0.005251248298186573,0.004874929333716471,0.0025874951913531508,8.226333787564322e-05
2011-12-30,0.0015720193098609503,0.0012057945547510052,-0.0026300347525881618,0.0002708317244455305,0.011643047502568615,0.011131660167816415,0.006370617446146198,0.007392100091455411,0.011903163840695452,0.011494902178389443,0.007937772193530312,0.009402584474001552,0.012083526203646722,0.011668276639140052,0.008197894345282952,0.009621180157319387,0.012156011657253218,0.01173773381411225,0.008307332835699066,0.009708744736076413,0.01454751578916924,0.01409907652594744,0.012414440894396694,0.014476993018291084,0.002093613578660003,0.0016781210130241142,-0.002711558830416516,0.0003513486021027301
2012-01-31,0.03681705427766491,0.03613400682745871,0.03637414218424606,0.03568409014913598,0.028848439804586734,0.027891924420254677,0.02826547945761848,0.027598633830652197,0.028804351345619983,0.028310523343042293,0.02902886394622084,0.028390258430962767,0.02873382153483628,0.028213472271662265,0.028880941117014336,0.028225680449779356,0.02870464488114255,0.02816890221708901,0.028822706397433118,0.028159869263707282,0.025045499422825968,0.024020170137586838,0.024655456956353516,0.024438255715278245,0.03656999740864819,0.03585722475235742,0.035425204083748385,0.034976649929707726
2012-02-29,0.0025562579232192295,0.0019512733272684102,0.0026461298634588015,0.003140362509439276,0.001398484118285248,0.0009216868594046357,0.0014804839195066144,0.0014990713595164351,0.0019324896300141337,0.0013738368498974474,0.001804797631902444,0.002024374232276971,0.0018137673173597157,0.001250909044422599,0.0017296813881468864,0.0019358166424741086,0.0017666759876209248,0.0012050802207088651,0.0016976555366563506,0.0019005149175084224,0.0020143869292177374,0.0013381087657595714,0.0014296635512192069,0.0012761515919448296,0.002302075874591303,0.001765842338401935,0.0024517161470463122,0.0028574848029194744
2012-03-30,-0.012206333758584265,-0.012639153141738357,-0.014264629034191012,-0.014935489461370244,-0.015312610765473633,-0.015769503658363826,-0.01709085580897396,-0.018518205811482447,-0.013371562183595143,-0.013774804115703754,-0.015244800366138844,-0.018270672892501172,-0.0135783414058539,-0.013991208945335676,-0.015538997820921385,-0.01847194801405161,-0.013692501043404026,-0.014108492837496156,-0.01565585816016002,-0.01855164597461345,-0.013822124689650161,-0.014242346488194446,-0.016252130432444112,-0.01948371905720936,-0.013033080885129,-0.013437291665919449,-0.014915667502579,-0.015510989171852896
2012-04-30,0.010711092879630124,0.01055184669184861,0.01191765402072642,0.01138421533693923,0.012975369758728483,0.012779880228071638,0.013688889419007033,0.012925331703691034,0.011711715883922391,0.011607785391035907,0.012403244624088705,0.011792618049847103,0.011694430699307867,0.011588346207092926,0.01246030821181554,0.011842461508117852,0.011695078155490979,0.011587809894180845,0.012482768679076495,0.011861975528619118,0.01115801335395461,0.010987059313394942,0.011661609436904419,0.010901997925442997,0.01101993233945775,0.010838760977011974,0.012188997715657957,0.01158425553075415
2012-05-31,0.009185142387643896,0.008886159532702775,0.009699042686279746,0.007491551091872939,0.009887593026347119,0.009573271063570754,0.01089944196779502,0.01038985447853924,0.012535329560847464,0.01243928785753301,0.013112498252008109,0.01289044258289418,0.012431773803954771,0.01232247658410457,0.01304692188576051,0.012818447472093597,0.012390683213530984,0.012275925469006133,0.01302089676055207,0.012789493888193837,0.01582725158753595,0.015805913541895977,0.016209114937887348,0.01592016758734416,0.009199960804465945,0.008954037897055844,0.009672142647331405,0.007389157038512062
2012-06-29,0.01140128783894312,0.010876893988583491,0.011365896826918354,0.01158611579081481,0.014344973780015424,0.013992756136421702,0.013527401099666658,0.01360343807647224,0.01725198215220014,0.016871501486382723,0.01658390845172475,0.016722276725928742,0.01712836912777882,0.016746983136641136,0.0164560744544624,0.016596042300028868,0.017079092830430076,0.016697387198976843,0.016404942436967218,0.016545570412650923,0.020033257052836984,0.01938893642662154,0.019130506604198017,0.01930631977180819,0.010872236706719107,0.010277737681162469,0.011046377789176942,0.011363248169844908
2012-07-31,0.02030464176240554,0.0194888158123383,0.021304628011163063,0.021084410676993404,0.02260579907872362,0.021695307891817617,0.023097797253062158,0.02322372723776689,0.02719131094796956,0.026744078387281656,0.027480398189726696,0.027611544002060562,0.027044349006297708,0.026581866735946313,0.027326772858804027,0.027457116904917145,0.026986030673638917,0.026517431713337647,0.027265484366109094,0.027395495036421247,0.028993717845817057,0.02849430389660257,0.02948938102568799,0.0297010118573795,0.019874069416594864,0.019060922399298796,0.021291986673487306,0.0214903141922258
2012-08-31,0.0035839076596004826,0.003474944311852468,0.003441536716366711,0.003422839076260731,0.001768012815408726,0.0016014912861552766,0.0019493223012148064,0.0020115818458474877,0.0013732226250058321,0.001271189010494611,0.0013241708191733537,0.0012787730294951949,0.0013233180250915577,0.001218970205949521,0.0012788562925658553,0.001232590161264202,0.0013032330053537322,0.001197964137406471,0.0012604798851865162,0.0012138663394225535,0.0006437927786224762,0.0005924988046335233,0.0006219685555057808,0.0005982200578154018,0.0035406758463127908,0.0034079382129599267,0.003344412341857561,0.0033273038705645686
2012-09-28,0.00039175761444187884,0.00029495308323479463,0.0016454687816311875,0.0022262422167937945,-0.0015522969688798183,-0.0016703010058924939,-0.00032568785036879433,0.0008292906990028381,-0.0003019092991958239,-0.00044051554270452264,0.0008834791738265846,0.0013711264163143166,-0.00040594245831948594,-0.0005444940440676449,0.000790692882448818,0.0012998017071537138,-0.0004475074101579768,-0.0005861400017442842,0.0007533913533404046,0.0012704864002845984,-0.0028816280105550263,-0.0030062773420603817,-0.001554514806254459,-0.0011122052394757498,0.0005235647448973424,0.0004504972713330613,0.0016914081410694948,0.0022413927733977435
2012-10-26,-0.017706867347276,-0.01779674812533516,-0.01759837406816811,-0.01788716280446845,-0.011448580666461261,-0.011644108214062587,-0.011196763175605362,-0.011653643249378898,-0.018227288756548443,-0.018245662873993207,-0.017640038137971215,-0.017823387323454343,-0.017948195331702332,-0.017970390150598203,-0.01737369233137509,-0.017570796542653144,-0.01783873125218771,-0.017862517348559925,-0.01726812894948848,-0.017470310268556943,-0.0216800600398952,-0.02169113396050648,-0.021689585434000347,-0.02168917614113619,-0.016354454118644446,-0.016493024923757815,-0.016468311217349263,-0.01675126259464299
2012-11-30,0.005597589177601225,0.00467997121137631,0.005783036584999124,0.0056169234646497035,0.003225358805149181,0.002489517344372638,0.004135030256096295,0.003702365664421725,0.005936227003247696,0.004973982408220445,0.005442576096692298,0.005350981994494575,0.0058370182182636565,0.004882950351069892,0.005335294617939468,0.005244386725058003,0.0057975483902263925,0.004846747903594739,0.005292706581977891,0.005201965166344635,0.006714620494614465,0.005620970881814014,0.00629906479409037,0.006160959325816062,0.0051179770875695585,0.004241895342700808,0.005439364681741665,0.005326697608507347
2012-12-31,-0.003312836706478861,-0.004241490455247243,-0.009775127482082757,-0.009709566828266292,-0.0033128189049556056,-0.004207168692660024,-0.009158885103479952,-0.009146968008215461,-0.003312819588416227,-0.004260727030109046,-0.010162151896706995,-0.01009626526489793,-0.0033128197263199155,-0.004257795549183485,-0.010158164100443123,-0.010091647459783637,-0.003312819604968875,-0.004256604158352717,-0.010156674982512381,-0.010089877758354349,-0.0033128203113784727,-0.004362867696461548,-0.01260048349350873,-0.01250626829220658,-0.0033128192324500816,-0.004237136004355491,-0.009740647336163755,-0.009706631279118083
2013-01-31,0.0027572892720035824,0.0022875777078257276,-0.006073081444678996,-0.003720927449399669,-0.0062187199096365164,-0.006535096238265203,-0.010296025490650895,-0.008451925332837895,0.0005868392864516458,0.00015847569511096005,-0.007415785749575132,-0.005557332249360392,0.00019674654076617948,-0.00022755665130347325,-0.007682119798395615,-0.005820575526570448,4.205881473362538e-05,-0.0003799841143290461,-0.007788393644857283,-0.005925894264446119,-0.00857815350193658,-0.00922594641016894,-0.010205681133157674,-0.009174636785176271,0.0017661609815085022,0.0013126256139712744,-0.007059568333750543,-0.004532214952677416
2013-02-28,0.0006693938707087455,-2.245897014219178e-05,-5.0287903343604334e-05,2.124741256781526e-05,0.003004867946396317,0.0022972829381973092,0.0005341546251751428,0.001688864733263351,0.0019719937905733342,0.0011278117851163394,-0.00012843284404240318,0.0009431478149843908,0.002006715606717613,0.0011630894641943001,-0.0001240325489400007,0.0009525245260491033,0.002020541937475251,0.0011771726831975027,-0.00012219987490924566,0.0009562333768056153,-0.003816210203319237,-0.004837171110021687,-0.004702043932130473,-0.004675282705382311,0.0008927376154943545,0.00022991547353745645,6.12939293531678e-05,0.00026258093522568693
2013-03-28,0.022169335479995222,0.021716179002851055,0.02078402831106896,0.021565208785973233,0.01889918864421891,0.018606459747768422,0.016226947368448874,0.017514878189485605,0.024567087533063026,0.02436379950730294,0.023583307997725234,0.023716680956874292,0.024348690439728538,0.024143184150893893,0.023325045363402852,0.023480932970749713,0.024262047892861904,0.02405563011961198,0.023221797149290513,0.02338690562235146,0.0324174584151542,0.03227791260125401,0.029182719574771365,0.02995088232491927,0.022047875926364036,0.021641090404299845,0.02052484264677612,0.02141631812943312
2013-04-30,0.0268236016578145,0.0266463089971829,0.021871209460421204,0.022971238460297583,0.017969671516550267,0.017452695733507273,0.015995763876268665,0.01776981539967193,0.022806322801880885,0.022507971810449057,0.019491165665042942,0.021171406273267968,0.02249715472211422,0.022189441358930972,0.019252190008124836,0.02093932558698297,0.022373549023257056,0.02206202349178077,0.019157641333293007,0.020846321199278872,0.019948235331836983,0.01970920953830424,0.01794954216218425,0.01679372357247444,0.02515442606104834,0.024916265654380654,0.021218552355829035,0.02259358574263204
